scenario,rep,phase,consensus,batch,tps,orderer_count,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,SourceFolder,role
SmartBFT_b100_tps100_ord4,2,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/orderer4.example.com,1.91,3.73,162.0,172.0,74.8,44.8,,73.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,2,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.01,9.01,0.000481,0.0,,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,2,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.24,9.24,0.000481,0.0,,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,2,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.35,8.35,0.000481,0.0,,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,2,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,ORDERERS_AGG,2.0925,4.2275,161.75,171.75,282.4,209.91,,292.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderers_agg
SmartBFT_b100_tps100_ord4,3,SUBMIT,SmartBFT,100,100,4,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.5,50.5,0.00456,0.00372,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,chaincode
SmartBFT_b100_tps100_ord4,3,SUBMIT,SmartBFT,100,100,4,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.51,4.53,74.9,79.0,31.1,23.1,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,chaincode
SmartBFT_b100_tps100_ord4,3,SUBMIT,SmartBFT,100,100,4,submitEvidence,/peer0.org1.example.com,6.83,10.44,204.0,256.0,158.0,287.0,0.0,49.3,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,peer
SmartBFT_b100_tps100_ord4,3,SUBMIT,SmartBFT,100,100,4,submitEvidence,/peer0.org2.example.com,1.26,4.14,179.0,259.0,51.0,12.9,0.0,49.3,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,peer
SmartBFT_b100_tps100_ord4,3,SUBMIT,SmartBFT,100,100,4,submitEvidence,/orderer4.example.com,2.27,4.1,125.0,178.0,94.6,105.0,0.0,92.6,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,3,SUBMIT,SmartBFT,100,100,4,submitEvidence,/orderer3.example.com,1.82,4.07,121.0,174.0,94.3,12.6,0.0,92.6,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,3,SUBMIT,SmartBFT,100,100,4,submitEvidence,/orderer2.example.com,2.02,4.02,121.0,160.0,94.3,12.6,0.0,92.6,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,3,SUBMIT,SmartBFT,100,100,4,submitEvidence,/orderer.example.com,2.57,5.38,128.0,168.0,80.6,141.0,0.0,92.6,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,3,SUBMIT,SmartBFT,100,100,4,submitEvidence,/couchdb1,2.88,8.84,74.0,80.3,12.7,4.55,0.0,20.5,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,couchdb
SmartBFT_b100_tps100_ord4,3,SUBMIT,SmartBFT,100,100,4,submitEvidence,/couchdb0,5.27,12.64,74.3,84.6,14.8,6.61,0.0,20.5,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,couchdb
SmartBFT_b100_tps100_ord4,3,SUBMIT,SmartBFT,100,100,4,submitEvidence,/ca_org2,0.0,0.0,9.77,9.77,0.000834,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,3,SUBMIT,SmartBFT,100,100,4,submitEvidence,/ca_org1,0.0,0.0,9.84,9.84,0.000834,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,3,SUBMIT,SmartBFT,100,100,4,submitEvidence,/ca_orderer,0.0,0.0,10.1,10.1,0.000834,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,3,SUBMIT,SmartBFT,100,100,4,submitEvidence,ORDERERS_AGG,2.17,4.3925,123.75,170.0,363.8,271.2,,370.4,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderers_agg
SmartBFT_b100_tps100_ord4,3,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.19,3.3,72.0,73.7,18.7,20.5,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,chaincode
SmartBFT_b100_tps100_ord4,3,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.01,76.3,76.3,0.00414,0.00368,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,chaincode
SmartBFT_b100_tps100_ord4,3,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/peer0.org1.example.com,1.39,3.36,232.0,243.0,46.5,7.42,0.0,41.2,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,peer
SmartBFT_b100_tps100_ord4,3,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/peer0.org2.example.com,6.3,9.8,248.0,265.0,130.0,220.0,0.0,41.2,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,peer
SmartBFT_b100_tps100_ord4,3,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/orderer4.example.com,1.57,2.91,169.0,187.0,74.9,81.7,0.0,73.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,3,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/orderer3.example.com,2.49,4.92,159.0,166.0,74.7,8.64,0.0,73.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,3,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/orderer2.example.com,2.54,4.79,159.0,171.0,74.7,8.72,0.0,73.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,3,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/orderer.example.com,2.84,5.43,164.0,175.0,59.2,112.0,0.0,73.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,3,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/couchdb1,4.25,9.24,59.3,62.7,8.25,8.97,0.0,16.4,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,couchdb
SmartBFT_b100_tps100_ord4,3,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/couchdb0,3.4,8.65,60.0,63.9,7.19,9.86,0.0,16.4,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,couchdb
SmartBFT_b100_tps100_ord4,3,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.27,9.27,0.000401,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,3,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.25,9.25,0.000401,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,3,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.7,8.71,0.000401,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,3,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,ORDERERS_AGG,2.36,4.5125,162.75,174.75,283.5,211.06,,292.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderers_agg
SmartBFT_b100_tps100_ord4,4,SUBMIT,SmartBFT,100,100,4,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.01,50.6,50.6,0.00461,0.00388,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,chaincode
SmartBFT_b100_tps100_ord4,4,SUBMIT,SmartBFT,100,100,4,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.61,6.02,76.5,80.7,31.1,23.1,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,chaincode
SmartBFT_b100_tps100_ord4,4,SUBMIT,SmartBFT,100,100,4,submitEvidence,/peer0.org2.example.com,1.46,4.4,185.0,245.0,51.0,12.9,0.0,49.3,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,peer
SmartBFT_b100_tps100_ord4,4,SUBMIT,SmartBFT,100,100,4,submitEvidence,/peer0.org1.example.com,6.48,10.22,204.0,249.0,158.0,287.0,0.0,49.3,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,peer
SmartBFT_b100_tps100_ord4,4,SUBMIT,SmartBFT,100,100,4,submitEvidence,/couchdb0,5.54,13.03,77.3,89.7,14.7,6.61,0.0,20.5,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,couchdb
SmartBFT_b100_tps100_ord4,4,SUBMIT,SmartBFT,100,100,4,submitEvidence,/orderer3.example.com,1.61,3.19,121.0,166.0,94.3,12.0,0.0,92.6,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,4,SUBMIT,SmartBFT,100,100,4,submitEvidence,/orderer.example.com,2.38,5.18,130.0,178.0,79.0,141.0,0.0,92.6,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,4,SUBMIT,SmartBFT,100,100,4,submitEvidence,/couchdb1,3.26,9.92,74.6,83.7,12.7,4.55,0.0,20.5,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,couchdb
SmartBFT_b100_tps100_ord4,4,SUBMIT,SmartBFT,100,100,4,submitEvidence,/orderer4.example.com,2.51,5.11,120.0,159.0,94.3,12.2,0.0,92.6,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,4,SUBMIT,SmartBFT,100,100,4,submitEvidence,/orderer2.example.com,1.96,4.18,124.0,173.0,94.6,105.0,0.0,92.6,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,4,SUBMIT,SmartBFT,100,100,4,submitEvidence,/ca_orderer,0.0,0.02,9.44,9.45,0.000607,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,4,SUBMIT,SmartBFT,100,100,4,submitEvidence,/ca_org1,0.0,0.0,10.1,10.1,0.000674,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,4,SUBMIT,SmartBFT,100,100,4,submitEvidence,/ca_org2,0.0,0.03,10.1,10.1,0.000674,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,4,SUBMIT,SmartBFT,100,100,4,submitEvidence,ORDERERS_AGG,2.115,4.415,123.75,169.0,362.2,270.2,,370.4,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderers_agg
SmartBFT_b100_tps100_ord4,4,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.22,3.18,73.6,75.8,18.6,20.4,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,chaincode
SmartBFT_b100_tps100_ord4,4,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.01,78.2,78.2,0.00429,0.00364,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,chaincode
SmartBFT_b100_tps100_ord4,4,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/peer0.org2.example.com,6.36,10.47,249.0,262.0,130.0,219.0,0.0,41.1,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,peer
SmartBFT_b100_tps100_ord4,4,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/peer0.org1.example.com,1.31,3.66,232.0,244.0,46.5,7.4,0.0,41.1,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,peer
SmartBFT_b100_tps100_ord4,4,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/couchdb0,2.29,9.13,59.7,64.0,7.19,9.86,0.0,16.3,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,couchdb
SmartBFT_b100_tps100_ord4,4,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/orderer3.example.com,2.15,3.58,158.0,165.0,74.7,10.0,0.0,73.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,4,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/orderer.example.com,2.82,5.85,166.0,177.0,63.3,112.0,0.0,73.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,4,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/couchdb1,3.94,10.11,59.3,63.6,8.26,8.97,0.0,16.3,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,couchdb
SmartBFT_b100_tps100_ord4,4,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/orderer4.example.com,1.91,3.56,161.0,170.0,74.7,10.0,0.0,73.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,4,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/orderer2.example.com,2.47,4.58,165.0,188.0,75.0,83.1,0.0,73.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,4,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.58,8.58,0.000721,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,4,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.18,9.18,0.000721,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,4,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.14,9.14,0.000721,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,4,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,ORDERERS_AGG,2.3375,4.3925,162.5,175.0,287.7,215.1,,292.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderers_agg
SmartBFT_b100_tps100_ord4,5,SUBMIT,SmartBFT,100,100,4,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.6,50.6,0.00547,0.00409,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,chaincode
SmartBFT_b100_tps100_ord4,5,SUBMIT,SmartBFT,100,100,4,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.32,4.6,73.8,75.9,31.2,23.2,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,chaincode
SmartBFT_b100_tps100_ord4,5,SUBMIT,SmartBFT,100,100,4,submitEvidence,/peer0.org1.example.com,5.98,9.32,196.0,249.0,158.0,288.0,0.0,49.3,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,peer
SmartBFT_b100_tps100_ord4,5,SUBMIT,SmartBFT,100,100,4,submitEvidence,/peer0.org2.example.com,1.44,3.41,184.0,241.0,51.0,12.9,0.0,49.3,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,peer
SmartBFT_b100_tps100_ord4,5,SUBMIT,SmartBFT,100,100,4,submitEvidence,/orderer.example.com,2.56,4.63,131.0,180.0,73.1,141.0,0.0,92.6,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,5,SUBMIT,SmartBFT,100,100,4,submitEvidence,/orderer2.example.com,2.06,3.79,122.0,166.0,94.3,10.1,0.0,92.6,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,5,SUBMIT,SmartBFT,100,100,4,submitEvidence,/orderer3.example.com,2.07,3.81,123.0,169.0,94.4,56.4,0.0,92.6,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,5,SUBMIT,SmartBFT,100,100,4,submitEvidence,/orderer4.example.com,2.08,3.84,121.0,169.0,94.4,56.4,0.0,92.6,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,5,SUBMIT,SmartBFT,100,100,4,submitEvidence,/couchdb1,2.95,7.49,71.7,78.7,12.7,4.55,0.0,20.6,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,couchdb
SmartBFT_b100_tps100_ord4,5,SUBMIT,SmartBFT,100,100,4,submitEvidence,/couchdb0,5.18,10.2,77.2,86.5,14.7,6.62,0.0,20.6,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,couchdb
SmartBFT_b100_tps100_ord4,5,SUBMIT,SmartBFT,100,100,4,submitEvidence,/ca_orderer,0.0,0.03,8.6,8.61,0.00132,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,5,SUBMIT,SmartBFT,100,100,4,submitEvidence,/ca_org1,0.0,0.0,10.9,10.9,0.00132,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,5,SUBMIT,SmartBFT,100,100,4,submitEvidence,/ca_org2,0.0,0.0,11.0,11.0,0.00132,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,5,SUBMIT,SmartBFT,100,100,4,submitEvidence,ORDERERS_AGG,2.1925,4.0175,124.25,171.0,356.2,263.9,,370.4,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderers_agg
SmartBFT_b100_tps100_ord4,5,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.05,3.43,72.1,73.1,18.7,20.5,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,chaincode
SmartBFT_b100_tps100_ord4,5,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,75.9,75.9,0.00467,0.00395,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,chaincode
SmartBFT_b100_tps100_ord4,5,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/peer0.org1.example.com,1.26,3.57,226.0,234.0,46.5,7.38,0.0,41.2,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,peer
SmartBFT_b100_tps100_ord4,5,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/peer0.org2.example.com,5.74,9.81,238.0,253.0,130.0,220.0,0.0,41.2,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,peer
SmartBFT_b100_tps100_ord4,5,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/orderer.example.com,1.62,3.35,162.0,180.0,54.6,111.0,0.0,73.1,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,5,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/orderer2.example.com,2.17,4.46,158.0,168.0,74.7,7.16,0.0,73.1,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,5,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/orderer3.example.com,2.49,4.38,160.0,167.0,74.8,43.7,0.0,73.1,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,5,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/orderer4.example.com,2.31,4.45,158.0,172.0,74.8,43.7,0.0,73.1,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderer
SmartBFT_b100_tps100_ord4,5,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/couchdb1,3.88,9.9,58.2,61.3,8.25,8.96,0.0,16.5,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,couchdb
SmartBFT_b100_tps100_ord4,5,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/couchdb0,2.89,9.09,60.0,64.7,7.17,9.86,0.0,16.5,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,couchdb
SmartBFT_b100_tps100_ord4,5,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.48,8.48,0.000721,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,5,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.38,9.39,0.000721,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,5,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.34,9.34,0.000721,0.0,0.0,0.0,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,ca
SmartBFT_b100_tps100_ord4,5,RETRIEVE,SmartBFT,100,100,4,retrieveEvidenceAndLog,ORDERERS_AGG,2.1475,4.16,159.5,171.75,278.9,205.56,,292.4,SmartBFT_b100_tps100_ord4_resource_metrics.csv,SmartBFT_b100_tps100_ord4,orderers_agg
SmartBFT_b100_tps100_ord7,1,SUBMIT,SmartBFT,100,100,7,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,2.47,3.72,77.0,80.8,30.9,23.1,0.0,0.0,SmartBFT_b100_tps100_ord7_resource_metrics.csv,SmartBFT_b100_tps100_ord7,chaincode
SmartBFT_b100_tps100_ord7,1,SUBMIT,SmartBFT,100,100,7,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.8,50.8,0.00409,0.00374,0.0,0.0,SmartBFT_b100_tps100_ord7_resource_metrics.csv,SmartBFT_b100_tps100_ord7,chaincode
SmartBFT_b100_tps100_ord7,1,SUBMIT,SmartBFT,100,100,7,submitEvidence,/peer0.org2.example.com,0.94,3.97,184.0,231.0,51.0,12.9,0.0,49.2,SmartBFT_b100_tps100_ord7_resource_metrics.csv,SmartBFT_b100_tps100_ord7,peer
