scenario,rep,phase,consensus,batch,tps,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,role
SmartBFT_b100_tps150,5,SUBMIT,SmartBFT,100,150,submitEvidence,/ca_org1,0.0,0.0,10.8,10.8,0.000307,0.0,0.0,0.0,SmartBFT_b100_tps150_resource_metrics.csv,ca
SmartBFT_b100_tps150,5,SUBMIT,SmartBFT,100,150,submitEvidence,ORDERERS_AGG,2.058,3.74,104.782,131.68,495.30024,356.66,,560.0,SmartBFT_b100_tps150_resource_metrics.csv,orderers_agg
SmartBFT_b100_tps150,5,RETRIEVE,SmartBFT,100,150,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,83.6,83.6,0.005,0.00476,0.0,0.0,SmartBFT_b100_tps150_resource_metrics.csv,chaincode
SmartBFT_b100_tps150,5,RETRIEVE,SmartBFT,100,150,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,4.04,6.29,76.7,80.7,26.1,30.0,0.0,0.0,SmartBFT_b100_tps150_resource_metrics.csv,chaincode
SmartBFT_b100_tps150,5,RETRIEVE,SmartBFT,100,150,retrieveEvidenceAndLog,/peer0.org1.example.com,1.66,2.81,223.0,228.0,69.9,11.2,0.0,59.5,SmartBFT_b100_tps150_resource_metrics.csv,peer
SmartBFT_b100_tps150,5,RETRIEVE,SmartBFT,100,150,retrieveEvidenceAndLog,/peer0.org2.example.com,9.23,12.42,238.0,257.0,192.0,325.0,0.0,59.5,SmartBFT_b100_tps150_resource_metrics.csv,peer
SmartBFT_b100_tps150,5,RETRIEVE,SmartBFT,100,150,retrieveEvidenceAndLog,/orderer.example.com,3.91,5.81,159.0,165.0,57.8,221.0,0.0,110.0,SmartBFT_b100_tps150_resource_metrics.csv,orderer
SmartBFT_b100_tps150,5,RETRIEVE,SmartBFT,100,150,retrieveEvidenceAndLog,/couchdb1,7.0,10.74,55.9,57.7,12.6,14.6,0.0,31.3,SmartBFT_b100_tps150_resource_metrics.csv,couchdb
SmartBFT_b100_tps150,5,RETRIEVE,SmartBFT,100,150,retrieveEvidenceAndLog,/orderer4.example.com,3.66,5.25,154.0,163.0,112.0,2.63,0.0,110.0,SmartBFT_b100_tps150_resource_metrics.csv,orderer
SmartBFT_b100_tps150,5,RETRIEVE,SmartBFT,100,150,retrieveEvidenceAndLog,/orderer2.example.com,2.99,4.25,153.0,160.0,112.0,57.3,0.0,110.0,SmartBFT_b100_tps150_resource_metrics.csv,orderer
SmartBFT_b100_tps150,5,RETRIEVE,SmartBFT,100,150,retrieveEvidenceAndLog,/couchdb0,4.61,11.77,56.9,59.3,10.9,14.9,0.0,31.3,SmartBFT_b100_tps150_resource_metrics.csv,couchdb
SmartBFT_b100_tps150,5,RETRIEVE,SmartBFT,100,150,retrieveEvidenceAndLog,/orderer3.example.com,3.0,4.34,155.0,163.0,112.0,2.6,0.0,110.0,SmartBFT_b100_tps150_resource_metrics.csv,orderer
SmartBFT_b100_tps150,5,RETRIEVE,SmartBFT,100,150,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.91,9.69,0.00024,0.0,0.0,0.0,SmartBFT_b100_tps150_resource_metrics.csv,ca
SmartBFT_b100_tps150,5,RETRIEVE,SmartBFT,100,150,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.49,10.4,0.00024,0.0,0.0,0.0,SmartBFT_b100_tps150_resource_metrics.csv,ca
SmartBFT_b100_tps150,5,RETRIEVE,SmartBFT,100,150,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.71,10.8,0.00024,0.0,0.0,0.0,SmartBFT_b100_tps150_resource_metrics.csv,ca
SmartBFT_b100_tps150,5,RETRIEVE,SmartBFT,100,150,retrieveEvidenceAndLog,ORDERERS_AGG,2.712,3.93,125.982,132.138,393.80024,283.53,,440.0,SmartBFT_b100_tps150_resource_metrics.csv,orderers_agg
SmartBFT_b100_tps200,1,SUBMIT,SmartBFT,100,200,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.5,50.5,0.0067,0.00564,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,chaincode
SmartBFT_b100_tps200,1,SUBMIT,SmartBFT,100,200,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,4.1,8.47,87.7,94.0,56.6,44.1,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,chaincode
SmartBFT_b100_tps200,1,SUBMIT,SmartBFT,100,200,submitEvidence,/peer0.org2.example.com,2.42,4.74,197.0,239.0,102.0,25.8,0.0,101.0,SmartBFT_b100_tps200_resource_metrics.csv,peer
SmartBFT_b100_tps200,1,SUBMIT,SmartBFT,100,200,submitEvidence,/peer0.org1.example.com,8.76,12.8,417.0,689.0,302.0,558.0,0.0,101.0,SmartBFT_b100_tps200_resource_metrics.csv,peer
SmartBFT_b100_tps200,1,SUBMIT,SmartBFT,100,200,submitEvidence,/couchdb0,8.52,16.33,66.7,74.5,29.5,13.9,0.0,53.0,SmartBFT_b100_tps200_resource_metrics.csv,couchdb
SmartBFT_b100_tps200,1,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer4.example.com,2.58,5.43,137.0,164.0,186.0,2.83,0.0,185.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,1,SUBMIT,SmartBFT,100,200,submitEvidence,/couchdb1,5.99,14.89,63.6,68.5,25.4,9.2,0.0,53.1,SmartBFT_b100_tps200_resource_metrics.csv,couchdb
SmartBFT_b100_tps200,1,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer3.example.com,2.56,5.37,134.0,168.0,186.0,2.81,0.0,185.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,1,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer.example.com,3.52,7.55,146.0,174.0,95.9,279.0,0.0,185.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,1,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer2.example.com,2.53,5.23,145.0,176.0,187.0,187.0,0.0,185.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,1,SUBMIT,SmartBFT,100,200,submitEvidence,/ca_orderer,0.0,0.0,9.63,9.68,0.000721,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,1,SUBMIT,SmartBFT,100,200,submitEvidence,/ca_org1,0.0,0.02,10.9,10.9,0.000721,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,1,SUBMIT,SmartBFT,100,200,submitEvidence,/ca_org2,0.0,0.0,10.4,10.4,0.000721,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,1,SUBMIT,SmartBFT,100,200,submitEvidence,ORDERERS_AGG,2.238,4.716,114.326,138.336,654.900721,471.64,,740.0,SmartBFT_b100_tps200_resource_metrics.csv,orderers_agg
SmartBFT_b100_tps200,1,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,3.97,9.37,86.4,99.4,32.1,39.1,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,chaincode
SmartBFT_b100_tps200,1,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,52.7,52.7,0.00604,0.00563,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,chaincode
SmartBFT_b100_tps200,1,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/peer0.org2.example.com,9.28,14.92,516.0,805.0,249.0,425.0,0.0,81.4,SmartBFT_b100_tps200_resource_metrics.csv,peer
SmartBFT_b100_tps200,1,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/peer0.org1.example.com,1.99,5.03,261.0,280.0,93.1,14.7,0.0,81.4,SmartBFT_b100_tps200_resource_metrics.csv,peer
SmartBFT_b100_tps200,1,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/couchdb0,8.02,26.34,63.0,86.2,14.3,19.9,0.0,119.0,SmartBFT_b100_tps200_resource_metrics.csv,couchdb
SmartBFT_b100_tps200,1,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/orderer4.example.com,2.91,6.34,162.0,169.0,148.0,3.0,0.0,147.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,1,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/couchdb1,9.63,24.08,65.1,96.9,17.3,20.4,0.0,82.2,SmartBFT_b100_tps200_resource_metrics.csv,couchdb
SmartBFT_b100_tps200,1,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/orderer3.example.com,2.93,6.21,155.0,166.0,148.0,2.98,0.0,147.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,1,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/orderer.example.com,3.91,7.56,170.0,183.0,77.2,221.0,0.0,147.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,1,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/orderer2.example.com,3.16,6.8,167.0,177.0,148.0,149.0,0.0,147.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,1,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.58,8.6,0.00024,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,1,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.15,9.16,0.00024,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,1,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,9.11,9.11,0.00024,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,1,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,ORDERERS_AGG,2.582,5.382,132.516,140.72,521.20024,375.98,,588.0,SmartBFT_b100_tps200_resource_metrics.csv,orderers_agg
SmartBFT_b100_tps200,2,SUBMIT,SmartBFT,100,200,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,3.75,10.28,94.9,102.0,56.6,44.2,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,chaincode
SmartBFT_b100_tps200,2,SUBMIT,SmartBFT,100,200,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.01,50.7,50.7,0.00617,0.00583,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,chaincode
SmartBFT_b100_tps200,2,SUBMIT,SmartBFT,100,200,submitEvidence,/peer0.org1.example.com,9.2,15.9,452.0,747.0,303.0,560.0,0.0,102.0,SmartBFT_b100_tps200_resource_metrics.csv,peer
SmartBFT_b100_tps200,2,SUBMIT,SmartBFT,100,200,submitEvidence,/peer0.org2.example.com,2.3,5.21,201.0,255.0,102.0,25.9,0.0,102.0,SmartBFT_b100_tps200_resource_metrics.csv,peer
SmartBFT_b100_tps200,2,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer4.example.com,2.65,5.49,146.0,175.0,187.0,2.42,0.0,186.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,2,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer.example.com,4.72,9.37,153.0,186.0,95.5,372.0,0.0,186.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,2,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer2.example.com,3.49,7.06,148.0,188.0,187.0,2.44,0.0,186.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,2,SUBMIT,SmartBFT,100,200,submitEvidence,/couchdb1,5.84,14.48,64.7,73.0,25.5,9.25,0.0,53.7,SmartBFT_b100_tps200_resource_metrics.csv,couchdb
SmartBFT_b100_tps200,2,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer3.example.com,2.62,5.38,143.0,172.0,187.0,95.0,0.0,186.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,2,SUBMIT,SmartBFT,100,200,submitEvidence,/couchdb0,7.72,15.71,64.1,70.3,29.7,14.0,0.0,53.7,SmartBFT_b100_tps200_resource_metrics.csv,couchdb
SmartBFT_b100_tps200,2,SUBMIT,SmartBFT,100,200,submitEvidence,/ca_orderer,0.0,0.01,8.98,10.6,0.0,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,2,SUBMIT,SmartBFT,100,200,submitEvidence,/ca_org2,0.0,0.0,9.67,10.7,6.68e-05,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,2,SUBMIT,SmartBFT,100,200,submitEvidence,/ca_org1,0.0,0.0,10.2,10.7,0.0,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,2,SUBMIT,SmartBFT,100,200,submitEvidence,ORDERERS_AGG,2.696,5.462,119.796,146.32,656.5,471.86,,744.0,SmartBFT_b100_tps200_resource_metrics.csv,orderers_agg
SmartBFT_b100_tps200,2,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,53.6,53.6,0.00629,0.00613,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,chaincode
SmartBFT_b100_tps200,2,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,3.75,8.37,87.0,101.0,32.1,39.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,chaincode
SmartBFT_b100_tps200,2,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/peer0.org1.example.com,1.94,5.19,268.0,283.0,93.2,14.7,0.0,81.5,SmartBFT_b100_tps200_resource_metrics.csv,peer
SmartBFT_b100_tps200,2,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/peer0.org2.example.com,8.64,14.05,503.0,816.0,249.0,425.0,0.0,81.5,SmartBFT_b100_tps200_resource_metrics.csv,peer
SmartBFT_b100_tps200,2,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/orderer4.example.com,2.92,6.23,163.0,173.0,148.0,3.19,0.0,147.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,2,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/orderer.example.com,3.15,6.77,168.0,183.0,77.9,294.0,0.0,147.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,2,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/orderer2.example.com,3.52,7.3,163.0,179.0,148.0,3.15,0.0,147.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,2,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/couchdb1,9.28,23.03,67.5,97.1,17.3,20.4,0.0,119.0,SmartBFT_b100_tps200_resource_metrics.csv,couchdb
SmartBFT_b100_tps200,2,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/orderer3.example.com,2.97,6.15,161.0,168.0,148.0,76.1,0.0,147.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,2,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/couchdb0,7.2,26.48,61.2,84.4,14.4,19.9,0.0,119.0,SmartBFT_b100_tps200_resource_metrics.csv,couchdb
SmartBFT_b100_tps200,2,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.51,8.51,0.0,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,2,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/ca_org2,0.0,0.08,9.05,9.05,0.0,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,2,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,8.97,8.97,0.0,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,2,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,ORDERERS_AGG,2.512,5.29,132.702,142.302,521.9,376.44,,588.0,SmartBFT_b100_tps200_resource_metrics.csv,orderers_agg
SmartBFT_b100_tps200,3,SUBMIT,SmartBFT,100,200,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,49.9,49.9,0.00638,0.00611,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,chaincode
SmartBFT_b100_tps200,3,SUBMIT,SmartBFT,100,200,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,4.22,11.61,90.1,108.0,56.4,44.1,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,chaincode
SmartBFT_b100_tps200,3,SUBMIT,SmartBFT,100,200,submitEvidence,/peer0.org1.example.com,8.22,12.6,463.0,756.0,301.0,555.0,0.0,101.0,SmartBFT_b100_tps200_resource_metrics.csv,peer
SmartBFT_b100_tps200,3,SUBMIT,SmartBFT,100,200,submitEvidence,/peer0.org2.example.com,2.06,4.99,202.0,246.0,101.0,25.7,0.0,101.0,SmartBFT_b100_tps200_resource_metrics.csv,peer
SmartBFT_b100_tps200,3,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer4.example.com,2.26,5.58,147.0,175.0,185.0,3.54,0.0,185.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,3,SUBMIT,SmartBFT,100,200,submitEvidence,/couchdb1,5.89,14.95,65.8,73.8,25.3,9.17,0.0,53.6,SmartBFT_b100_tps200_resource_metrics.csv,couchdb
SmartBFT_b100_tps200,3,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer.example.com,3.33,8.0,151.0,177.0,97.8,370.0,0.0,185.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,3,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer3.example.com,3.73,8.91,148.0,178.0,186.0,3.19,0.0,185.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,3,SUBMIT,SmartBFT,100,200,submitEvidence,/couchdb0,8.22,14.95,65.8,77.7,29.5,13.9,0.0,53.6,SmartBFT_b100_tps200_resource_metrics.csv,couchdb
SmartBFT_b100_tps200,3,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer2.example.com,3.8,9.07,142.0,174.0,186.0,95.1,0.0,185.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,3,SUBMIT,SmartBFT,100,200,submitEvidence,/ca_orderer,0.0,0.0,9.31,10.3,0.0,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,3,SUBMIT,SmartBFT,100,200,submitEvidence,/ca_org2,0.0,0.0,10.2,10.9,0.0,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,3,SUBMIT,SmartBFT,100,200,submitEvidence,/ca_org1,0.0,0.0,11.0,11.0,0.0,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,3,SUBMIT,SmartBFT,100,200,submitEvidence,ORDERERS_AGG,2.624,6.312,119.462,142.86,654.8,471.83,,740.0,SmartBFT_b100_tps200_resource_metrics.csv,orderers_agg
SmartBFT_b100_tps200,3,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,4.08,9.75,87.1,99.4,31.7,38.6,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,chaincode
SmartBFT_b100_tps200,3,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,53.9,53.9,0.00594,0.00577,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,chaincode
SmartBFT_b100_tps200,3,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/peer0.org1.example.com,2.36,5.54,272.0,284.0,92.3,14.6,0.0,80.8,SmartBFT_b100_tps200_resource_metrics.csv,peer
SmartBFT_b100_tps200,3,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/peer0.org2.example.com,9.25,18.41,512.0,820.0,247.0,421.0,0.0,80.8,SmartBFT_b100_tps200_resource_metrics.csv,peer
SmartBFT_b100_tps200,3,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/orderer4.example.com,2.37,6.42,161.0,179.0,147.0,3.67,0.0,146.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,3,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/couchdb1,9.95,23.96,67.8,96.1,17.2,20.2,0.0,81.8,SmartBFT_b100_tps200_resource_metrics.csv,couchdb
SmartBFT_b100_tps200,3,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/orderer.example.com,3.35,9.69,170.0,185.0,79.1,291.0,0.0,146.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,3,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/orderer3.example.com,2.64,6.9,165.0,180.0,147.0,3.66,0.0,146.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,3,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/couchdb0,9.41,23.65,63.3,84.9,14.2,19.7,0.0,118.0,SmartBFT_b100_tps200_resource_metrics.csv,couchdb
SmartBFT_b100_tps200,3,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/orderer2.example.com,2.48,6.5,162.0,170.0,147.0,76.3,0.0,146.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,3,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/ca_orderer,0.0,0.0,8.39,8.39,0.0,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,3,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/ca_org2,0.0,0.0,8.93,8.95,0.0,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,3,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,/ca_org1,0.0,0.0,9.26,9.26,0.0,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,3,RETRIEVE,SmartBFT,100,200,retrieveEvidenceAndLog,ORDERERS_AGG,2.168,5.902,133.278,144.478,520.1,374.63,,584.0,SmartBFT_b100_tps200_resource_metrics.csv,orderers_agg
SmartBFT_b100_tps200,4,SUBMIT,SmartBFT,100,200,submitEvidence,/dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.0,0.0,50.5,50.5,0.00655,0.00586,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,chaincode
SmartBFT_b100_tps200,4,SUBMIT,SmartBFT,100,200,submitEvidence,/dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,4.02,11.55,89.8,102.0,56.6,44.1,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,chaincode
SmartBFT_b100_tps200,4,SUBMIT,SmartBFT,100,200,submitEvidence,/peer0.org2.example.com,2.34,5.68,200.0,239.0,102.0,25.8,0.0,101.0,SmartBFT_b100_tps200_resource_metrics.csv,peer
SmartBFT_b100_tps200,4,SUBMIT,SmartBFT,100,200,submitEvidence,/peer0.org1.example.com,8.55,12.22,443.0,747.0,302.0,558.0,0.0,101.0,SmartBFT_b100_tps200_resource_metrics.csv,peer
SmartBFT_b100_tps200,4,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer3.example.com,3.05,7.51,137.0,163.0,186.0,2.69,0.0,185.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,4,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer2.example.com,3.33,7.32,140.0,168.0,186.0,2.68,0.0,185.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,4,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer.example.com,2.43,5.28,147.0,181.0,96.2,371.0,0.0,185.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,4,SUBMIT,SmartBFT,100,200,submitEvidence,/couchdb0,8.35,18.19,64.8,74.1,29.5,13.9,0.0,53.4,SmartBFT_b100_tps200_resource_metrics.csv,couchdb
SmartBFT_b100_tps200,4,SUBMIT,SmartBFT,100,200,submitEvidence,/orderer4.example.com,3.22,7.38,148.0,178.0,186.0,94.9,0.0,185.0,SmartBFT_b100_tps200_resource_metrics.csv,orderer
SmartBFT_b100_tps200,4,SUBMIT,SmartBFT,100,200,submitEvidence,/couchdb1,6.6,16.94,64.3,69.0,25.4,9.2,0.0,53.4,SmartBFT_b100_tps200_resource_metrics.csv,couchdb
SmartBFT_b100_tps200,4,SUBMIT,SmartBFT,100,200,submitEvidence,/ca_org1,0.0,0.02,10.4,10.8,0.000427,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,4,SUBMIT,SmartBFT,100,200,submitEvidence,/ca_org2,0.0,0.0,10.6,10.6,0.00036,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,4,SUBMIT,SmartBFT,100,200,submitEvidence,/ca_orderer,0.0,0.0,9.06,10.1,0.00036,0.0,0.0,0.0,SmartBFT_b100_tps200_resource_metrics.csv,ca
SmartBFT_b100_tps200,4,SUBMIT,SmartBFT,100,200,submitEvidence,ORDERERS_AGG,2.406,5.498,116.212,140.02,654.20036,471.27,,740.0,SmartBFT_b100_tps200_resource_metrics.csv,orderers_agg
