scenario,consensus,batch,tps,round_label,phase,rep,role,role_count,cpu_avg_mean,cpu_max_peak,mem_avg_mb_mean,mem_max_mb_peak,traffic_in_mb_sum,traffic_out_mb_sum,disk_write_mb_sum,disk_read_b_sum,tx_duration_s,traffic_in_mbps,traffic_out_mbps,disk_write_mb_per_s
Raft_b100_tps200,Raft,100,200,retrieveEvidenceAndLog,RETRIEVE,4,peer,2,5.744999999999999,12.01,303.0,476.0,339.8,219.6,162.8,0.0,67.50845546786923,40.26754843019372,26.023406813627254,2.411549766199065
Raft_b100_tps200,Raft,100,200,retrieveEvidenceAndLog,RETRIEVE,5,ca,3,0.0,0.0,8.936666666666667,9.23,0.0,0.0,0.0,0.0,66.4360819037078,0.0,0.0,0.0
Raft_b100_tps200,Raft,100,200,retrieveEvidenceAndLog,RETRIEVE,5,chaincode,2,2.23,6.91,83.1,85.5,33.30506,39.4049,0.0,0.0,66.4360819037078,4.010478528613078,4.744999870054144,0.0
Raft_b100_tps200,Raft,100,200,retrieveEvidenceAndLog,RETRIEVE,5,couchdb,2,8.08,14.63,58.95,64.7,31.6,40.3,87.0,0.0,66.4360819037078,3.805161182840483,4.852784673052894,1.3095293627655145
Raft_b100_tps200,Raft,100,200,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,0.9675,2.08,180.0,193.0,354.7,428.29999999999995,600.0,0.0,66.4360819037078,42.71173011245315,51.574384006663884,9.031236984589755
Raft_b100_tps200,Raft,100,200,retrieveEvidenceAndLog,RETRIEVE,5,peer,2,5.34,11.48,310.5,476.0,340.0,219.7,163.2,0.0,66.4360819037078,40.941607663473555,26.455503540191586,2.456496459808413
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,1,ca,3,0.0,0.0,10.323333333333332,10.6,6.68e-05,0.0,0.0,0.0,62.68929503916449,8.524581424406496e-06,0.0,0.0
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,1,chaincode,2,2.375,8.6,65.75,84.2,57.90504,44.60481,0.0,0.0,62.68929503916449,7.389464496459809,5.692175670137443,0.0
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,1,couchdb,2,8.81,15.38,67.69999999999999,73.9,55.2,22.95,104.6,0.0,62.68929503916449,7.044264889629321,2.9287296959600164,1.6685464389837568
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,1,orderer,4,0.8775000000000001,2.0,154.0,195.0,447.7,539.6,760.0,0.0,62.68929503916449,57.13256143273636,68.86024156601417,12.123281965847564
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,1,peer,2,5.66,11.26,241.0,319.0,403.0,307.8,204.0,0.0,62.68929503916449,51.428238234069134,39.279433569346104,3.2541441066222405
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,2,ca,3,0.0,0.0,10.12,11.0,0.00072,0.0,0.0,0.0,66.1068281938326,8.713169512703042e-05,0.0,0.0
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,2,chaincode,2,2.41,8.11,66.5,86.3,58.00553,44.60512,0.0,0.0,66.1068281938326,7.0196113272803,5.397944051311954,0.0
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,2,couchdb,2,8.47,17.4,67.05,75.5,55.2,22.939999999999998,105.2,0.0,66.1068281938326,6.680096626405665,2.776112619741774,1.5913635985006247
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,2,orderer,4,1.0975,2.15,155.5,194.0,446.7,540.1,760.0,0.0,66.1068281938326,54.057955851728444,65.360872969596,11.496543107038734
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,2,peer,2,6.050000000000001,13.99,263.0,455.0,403.0,306.7,204.0,0.0,66.1068281938326,48.76954602249063,37.11568179925031,3.08591420241566
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,3,ca,3,0.0,0.0,9.94,10.9,0.00072,0.0,0.0,0.0,65.38671023965142,8.809129529362765e-05,0.0,0.0
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,3,chaincode,2,2.57,7.53,65.85,87.0,57.70516,44.60475,0.0,0.0,65.38671023965142,7.060169846563931,5.457347505206164,0.0
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,3,couchdb,2,9.49,17.97,69.05,75.6,55.2,22.939999999999998,105.4,0.0,65.38671023965142,6.753665972511453,2.8066865472719695,1.611948354852145
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,3,orderer,4,1.1025,2.25,155.75,198.0,446.7,539.8,760.0,0.0,65.38671023965142,54.653307788421486,66.0440016659725,11.623157017909204
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,3,peer,2,6.115,12.61,251.5,396.0,403.0,306.8,204.0,0.0,65.38671023965142,49.30665556018325,37.53667971678467,3.1199000416493123
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,4,ca,3,0.0,0.0,10.0,11.1,0.001509,0.0,0.0,0.0,68.46197827329902,0.00017633145147820278,0.0,0.0
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,4,chaincode,2,2.455,7.88,66.2,85.8,57.50575,44.5051,0.0,0.0,68.46197827329902,6.719729864706865,5.200562545515283,0.0
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,4,couchdb,2,8.575,15.96,67.44999999999999,75.1,55.0,23.020000000000003,104.8,0.0,68.46197827329902,6.426925004175715,2.689960247202272,1.530776682812761
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,4,orderer,4,0.975,2.07,155.25,193.0,447.7,539.5,760.0,0.0,68.46197827329902,52.315169533990314,63.042291631869055,11.10105227993987
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,4,peer,2,5.6899999999999995,11.69,272.5,477.0,402.0,305.8,202.0,0.0,68.46197827329902,46.97497912142977,35.733703023216975,2.9505428428261236
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,5,ca,3,0.0,0.02,10.1,11.0,6.68e-05,0.0,0.0,0.0,68.34188034188034,7.819509754877438e-06,0.0,0.0
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,5,chaincode,2,2.575,10.5,66.75,86.5,57.705090000000006,44.60492,0.0,0.0,68.34188034188034,6.7548729664832425,5.221386333166583,0.0
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,5,couchdb,2,8.05,16.67,67.2,73.5,55.1,22.93,105.0,0.0,68.34188034188034,6.449924962481241,2.684152076038019,1.536393196598299
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,5,orderer,4,1.1524999999999999,2.24,156.5,191.0,446.8,540.5,760.0,0.0,68.34188034188034,52.30175087543772,63.270135067533765,11.12056028014007
Raft_b100_tps200,Raft,100,200,submitEvidence,SUBMIT,5,peer,2,5.654999999999999,11.47,269.0,443.0,403.0,306.8,202.0,0.0,68.34188034188034,47.17458729364682,35.9135567783892,2.955727863931966
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,1,ca,3,0.0,0.02,9.06,9.89,0.00072,0.0,0.0,0.0,62.34439834024896,9.239001663893512e-05,0.0,0.0
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,1,chaincode,2,0.48,1.83,71.5,72.3,9.56495,10.304640000000001,0.0,0.0,62.34439834024896,1.2273692911813645,1.3222859181364395,0.0
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,1,couchdb,2,0.78,2.11,53.150000000000006,55.1,7.53,8.620000000000001,18.62,0.0,62.34439834024896,0.9662455906821964,1.10611381031614,0.2986635607321132
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,0.28750000000000003,0.48,161.5,174.0,89.7,107.86,149.2,0.0,62.34439834024896,11.510256239600666,13.840537770382696,2.3931580698835275
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,1,peer,2,1.61,3.23,235.5,255.0,86.0,57.46,39.8,0.0,62.34439834024896,11.035474209650584,7.3732366056572385,0.6383893510815308
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,2,ca,3,0.0,0.01,9.196666666666667,10.7,0.0014429999999999998,0.0,0.0,0.0,62.21532091097309,0.00018554915141430944,0.0,0.0
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,2,chaincode,2,0.565,2.63,71.4,72.0,9.55523,10.304680000000001,0.0,0.0,62.21532091097309,1.2286658475873542,1.325034393344426,0.0
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,2,couchdb,2,0.9750000000000001,3.14,51.75,54.6,7.52,8.620000000000001,18.6,0.0,62.21532091097309,0.9669643926788684,1.1084086522462562,0.29896173044925123
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,0.27749999999999997,0.53,163.5,175.0,89.7,107.88999999999999,149.2,0.0,62.21532091097309,11.534136439267886,13.873110149750413,2.3981231281198
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,2,peer,2,1.565,3.18,234.5,249.0,86.0,57.470000000000006,39.8,0.0,62.21532091097309,11.0583693843594,7.389819633943428,0.6397138103161396
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,3,ca,3,0.0,0.0,9.103333333333333,10.7,0.0,0.0,0.0,0.0,62.34439834024896,0.0,0.0,0.0
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,3,chaincode,2,0.535,2.88,71.3,72.0,9.57475,10.304680000000001,0.0,0.0,62.34439834024896,1.2286268219633945,1.3222910509151418,0.0
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,3,couchdb,2,1.01,3.23,52.45,54.0,7.53,8.620000000000001,18.64,0.0,62.34439834024896,0.9662455906821964,1.10611381031614,0.2989843594009984
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,0.27249999999999996,0.59,162.5,176.0,89.8,107.93,149.2,0.0,62.34439834024896,11.523088186356073,13.849520133111483,2.3931580698835275
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,3,peer,2,1.52,3.06,232.0,249.0,85.9,57.559999999999995,39.8,0.0,62.34439834024896,11.022642262895177,7.386068552412645,0.6383893510815308
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,4,ca,3,0.0,0.0,9.016666666666667,10.9,0.0014429999999999998,0.0,0.0,0.0,62.21532091097309,0.00018554915141430944,0.0,0.0
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,4,chaincode,2,0.54,2.49,71.3,72.3,9.57504,10.30462,0.0,0.0,62.21532091097309,1.2312131301164724,1.325026678202995,0.0
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,4,couchdb,2,0.445,2.76,53.55,55.1,7.550000000000001,8.620000000000001,18.66,0.0,62.21532091097309,0.9708219633943428,1.1084086522462562,0.2999261231281198
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,0.28250000000000003,0.6,162.5,180.0,89.7,107.96000000000001,149.2,0.0,62.21532091097309,11.534136439267886,13.882111148086523,2.3981231281198
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,4,peer,2,1.29,3.38,230.5,242.0,86.0,57.49,39.8,0.0,62.21532091097309,11.0583693843594,7.392391347753743,0.6397138103161396
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,5,ca,3,0.0,0.0,9.113333333333333,10.8,0.0,0.0,0.0,0.0,62.21532091097309,0.0,0.0,0.0
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,5,chaincode,2,0.54,2.52,71.0,72.0,9.544749999999999,10.30475,0.0,0.0,62.21532091097309,1.2273182695507485,1.325043394342762,0.0
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,5,couchdb,2,0.36000000000000004,3.42,52.05,53.4,7.550000000000001,8.620000000000001,18.58,0.0,62.21532091097309,0.9708219633943428,1.1084086522462562,0.2986402662229617
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,0.27,0.55,160.25,175.0,89.7,107.95,149.2,0.0,62.21532091097309,11.534136439267886,13.880825291181363,2.3981231281198
Raft_b100_tps50,Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,5,peer,2,1.145,3.5,236.0,259.0,86.0,57.49,39.8,0.0,62.21532091097309,11.0583693843594,7.392391347753743,0.6397138103161396
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,1,ca,3,0.0,0.0,9.83,11.4,0.002163,0.0,0.0,0.0,62.25672877846791,0.0002779458596607915,0.0,0.0
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,1,chaincode,2,0.59,2.17,60.8,71.9,15.8056,11.604709999999999,0.0,0.0,62.25672877846791,2.0310222281343533,1.4912071646158962,0.0
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,1,couchdb,2,0.605,4.07,57.75,61.8,13.83,5.67,23.4,0.0,62.25672877846791,1.777157299634187,0.728595942800133,0.375862986365148
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,1,orderer,4,0.2825,0.55,104.975,139.0,113.3,136.32999999999998,192.0,0.0,62.25672877846791,14.559068839374792,17.518427668772862,3.0840039906883936
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,1,peer,2,1.175,3.71,182.0,213.0,103.19999999999999,79.85,50.0,0.0,62.25672877846791,13.261217159960092,10.260738277352843,0.8031260392417692
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,2,ca,3,0.0,0.0,10.083333333333334,11.0,0.00319,0.0,0.0,0.0,62.21532091097309,0.00041018835274542426,0.0,0.0
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,2,chaincode,2,0.53,1.61,60.650000000000006,71.6,15.806140000000001,11.604849999999999,0.0,0.0,62.21532091097309,2.0324434262895172,1.4922176505823626,0.0
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,2,couchdb,2,0.8500000000000001,1.89,54.9,57.8,13.8,5.66,23.6,0.0,62.21532091097309,1.7744825291181363,0.7277950083194675,0.3793277870216306
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,2,orderer,4,0.33,0.58,103.425,143.0,113.3,136.18,192.0,0.0,62.21532091097309,14.56875873544093,17.510799334442595,3.0860565723793676
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,2,peer,2,1.735,3.52,182.5,223.0,103.30000000000001,79.96000000000001,49.8,0.0,62.21532091097309,13.282901830282862,10.281711813643927,0.8004459234608984
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,3,ca,3,0.0,0.0,9.950000000000001,10.7,0.0,0.0,0.0,0.0,62.086776859504134,0.0,0.0,0.0
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,3,chaincode,2,0.57,3.21,60.849999999999994,72.0,15.805000000000001,11.60483,0.0,0.0,62.086776859504134,2.036504492512479,1.4953045510815306,0.0
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,3,couchdb,2,1.095,3.94,57.3,60.1,13.79,5.67,23.4,0.0,62.086776859504134,1.776867886855241,0.7305903494176372,0.37689184692179695
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,3,orderer,4,0.3125,0.64,102.95,136.0,113.2,136.28,192.0,0.0,62.086776859504134,14.586036605657238,17.5599387687188,3.0924459234608985
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,3,peer,2,1.8099999999999998,3.54,178.5,208.0,103.30000000000001,79.84,50.0,0.0,62.086776859504134,13.310402662229619,10.28753677204659,0.8053244592346089
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,4,ca,3,0.0,0.0,9.780000000000001,10.9,0.002952,0.0,0.0,0.0,62.21532091097309,0.0003795849584026622,0.0,0.0
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,4,chaincode,2,0.56,3.25,61.150000000000006,72.6,15.80602,11.60489,0.0,0.0,62.21532091097309,2.0324279960066556,1.492222794009983,0.0
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,4,couchdb,2,0.725,4.0,57.349999999999994,60.7,13.82,5.67,23.4,0.0,62.21532091097309,1.7770542429284524,0.7290808652246256,0.37611314475873536
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,4,orderer,4,0.3075,0.61,102.175,137.0,113.1,136.24,192.0,0.0,62.21532091097309,14.543041597337767,17.518514475873545,3.0860565723793676
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,4,peer,2,1.24,3.65,177.5,208.0,103.19999999999999,79.85,49.8,0.0,62.21532091097309,13.270043261231278,10.267567387687187,0.8004459234608984
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,5,ca,3,0.0,0.0,10.053333333333333,10.9,0.0,0.0,0.0,0.0,62.236024844720504,0.0,0.0,0.0
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,5,chaincode,2,0.62,2.81,60.55,72.6,15.805000000000001,11.60483,0.0,0.0,62.236024844720504,2.031620758483034,1.4917186666666664,0.0
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,5,couchdb,2,0.585,2.68,55.2,57.4,13.84,5.67,23.2,0.0,62.236024844720504,1.7790339321357282,0.7288383233532933,0.3727744510978043
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,5,orderer,4,0.2925,0.62,102.6,138.0,113.0,136.05,192.0,0.0,62.236024844720504,14.525349301397204,17.48826347305389,3.0850299401197603
Raft_b100_tps50,Raft,100,50,submitEvidence,SUBMIT,5,peer,2,1.305,3.74,180.5,211.0,103.19999999999999,79.87,49.8,0.0,62.236024844720504,13.265628742514966,10.266722554890219,0.8001796407185627
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,1,ca,3,0.0,0.0,9.013333333333334,9.45,0.0,0.0,0.0,0.0,65.41394335511983,0.0,0.0,0.0
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,1,chaincode,2,1.065,5.29,72.8,73.6,18.50476,20.30476,0.0,0.0,65.41394335511983,2.2630967100749375,2.483233262947544,0.0
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,1,couchdb,2,6.5,10.41,82.85,93.5,17.25,21.2,154.0,0.0,65.41394335511983,2.1096419650291423,2.5927194004995835,2.3542381348875936
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,1,orderer,4,0.7175,1.33,176.5,190.0,181.2,219.1,322.0,0.0,65.41394335511983,22.160412989175686,26.795510407993337,4.922497918401332
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,1,peer,2,3.1900000000000004,6.95,237.5,258.0,175.5,115.48,101.8,0.0,65.41394335511983,21.4633139050791,14.122982847626977,1.5562431307243962
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,2,ca,3,0.0,0.02,8.873333333333333,9.7,0.0,0.0,0.0,0.0,76.69220945083015,0.0,0.0,0.0
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,2,chaincode,2,0.865,5.17,73.1,73.5,18.30561,20.305500000000002,0.0,0.0,76.69220945083015,1.909514421981682,2.118129092422981,0.0
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,2,couchdb,2,5.305,8.16,81.85,90.5,17.3,21.2,155.0,0.0,76.69220945083015,1.804616153205662,2.211437135720233,2.0210657785179014
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,2,orderer,4,0.6799999999999999,1.5,178.75,194.0,181.3,219.1,322.0,0.0,76.69220945083015,18.91196003330558,22.854994171523728,4.198601165695253
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,2,peer,2,2.67,6.14,252.0,314.0,175.5,115.52,101.8,0.0,76.69220945083015,18.306944213155703,12.050246128226476,1.327383846794338
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,3,ca,3,0.0,0.02,8.91,9.18,0.0014429999999999998,0.0,0.0,0.0,79.96005326231692,0.0001443720899250624,0.0,0.0
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,3,chaincode,2,0.835,5.26,73.9,74.7,18.30628,20.30563,0.0,0.0,79.96005326231692,1.8315425518734387,2.0315774361365526,0.0
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,3,couchdb,2,5.369999999999999,8.62,81.0,92.8,17.310000000000002,21.2,154.8,0.0,79.96005326231692,1.7318647793505413,2.1210591174021647,1.9359666944213154
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,3,orderer,4,0.6475,1.46,176.25,193.0,181.0,218.9,322.0,0.0,79.96005326231692,18.10904246461282,21.90093588676103,4.027010824313072
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,3,peer,2,2.6999999999999997,6.69,258.0,326.0,175.5,115.53999999999999,101.8,0.0,79.96005326231692,17.558767693588674,11.559772189841796,1.2731357202331388
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,4,ca,3,0.0,0.0,8.906666666666666,9.25,0.0,0.0,0.0,0.0,77.88586251621271,0.0,0.0,0.0
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,4,chaincode,2,0.915,5.17,73.65,74.4,18.305500000000002,20.305400000000002,0.0,0.0,77.88586251621271,1.880238534554538,2.0856570724396337,0.0
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,4,couchdb,2,5.415,9.11,79.2,89.6,17.3,21.2,154.4,0.0,77.88586251621271,1.7769592006661117,2.1775453788509576,1.9823880099916737
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,4,orderer,4,0.6125,1.37,177.25,194.0,181.1,218.8,322.0,0.0,77.88586251621271,18.60157868442964,22.473911740216487,4.1342547876769355
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,4,peer,2,2.755,6.29,255.5,316.0,175.5,115.53,101.8,0.0,77.88586251621271,18.026378018318066,11.86659517069109,1.3070407993338884
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,5,ca,3,0.0,0.0,8.923333333333334,9.92,0.0,0.0,0.0,0.0,74.50372208436725,0.0,0.0,0.0
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,5,chaincode,2,0.835,2.94,72.85,73.6,18.405749999999998,20.30558,0.0,0.0,74.50372208436725,1.976357635303913,2.18035603397169,0.0
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,5,couchdb,2,5.609999999999999,9.02,79.15,89.6,17.3,21.2,154.0,0.0,74.50372208436725,1.8576253122398,2.276396336386344,2.0670108243130723
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,5,orderer,4,0.7175,1.57,177.0,189.0,181.2,219.0,322.0,0.0,74.50372208436725,19.45674604496253,23.515603663613653,4.321931723563696
Raft_b10_tps100,Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,5,peer,2,2.9050000000000002,6.79,241.5,294.0,175.5,115.52,101.8,0.0,74.50372208436725,18.844696086594503,12.404212489592005,1.3663746877601997
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,1,ca,3,0.0,0.0,10.6,11.5,6.68e-05,0.0,0.0,0.0,68.32764505119454,7.82113886113886e-06,0.0,0.0
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,1,chaincode,2,1.015,5.09,61.55,73.6,31.00519,22.905019999999997,0.0,0.0,68.32764505119454,3.63017808991009,2.6817865574425572,0.0
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,1,couchdb,2,6.34,9.23,61.3,74.9,29.700000000000003,13.809999999999999,136.2,0.0,68.32764505119454,3.4773626373626376,1.6169150849150848,1.9933366633366632
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,1,orderer,4,0.72,1.35,131.5,182.0,227.4,274.8,400.0,0.0,68.32764505119454,26.624655344655345,32.17438561438561,5.854145854145854
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,1,peer,2,3.215,6.57,183.5,271.0,209.0,160.1,118.0,0.0,68.32764505119454,24.470329670329672,18.744975024975027,1.726973026973027
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,2,ca,3,0.0,0.0,9.796666666666667,11.0,0.0014429999999999998,0.0,0.0,0.0,67.09497206703911,0.00017205462114904243,0.0,0.0
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,2,chaincode,2,1.075,5.26,61.6,74.0,30.90571,22.90506,0.0,0.0,67.09497206703911,3.685010551207327,2.7310612756036634,0.0
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,2,couchdb,2,6.4,10.21,59.95,72.2,29.700000000000003,13.8,137.0,0.0,67.09497206703911,3.5412489592006664,1.645428809325562,2.04188176519567
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,2,orderer,4,0.7175,1.35,129.5,179.0,228.4,275.7,400.0,0.0,67.09497206703911,27.233039134054955,32.872805995004164,5.961698584512906
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,2,peer,2,3.15,6.78,184.0,263.0,209.0,160.1,118.0,0.0,67.09497206703911,24.919900083263947,19.089358867610322,1.7587010824313072
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,3,ca,3,0.0,0.02,9.823333333333332,10.9,0.0001336,0.0,0.0,0.0,86.52737752161383,1.2352159866777685e-05,0.0,0.0
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,3,chaincode,2,0.78,3.35,62.400000000000006,74.9,30.6068,22.80646,0.0,0.0,86.52737752161383,2.829791067443797,2.1086005981681932,0.0
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,3,couchdb,2,4.755,8.37,60.150000000000006,71.9,29.700000000000003,13.84,136.4,0.0,86.52737752161383,2.745951706910908,1.2795950041631974,1.5763796835970025
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,3,orderer,4,0.5449999999999999,1.29,139.0,178.0,227.7,275.1,400.0,0.0,86.52737752161383,21.05229641965029,25.43472439633639,4.622814321398835
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,3,peer,2,2.525,6.75,203.0,325.0,208.0,160.2,118.0,0.0,86.52737752161383,19.230907577019153,14.811497085761864,1.3637302248126562
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,4,ca,3,0.0,0.02,10.573333333333332,11.1,0.001575,0.0,0.0,0.0,79.54966887417218,0.0001583916083916084,0.0,0.0
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,4,chaincode,2,0.81,2.73,62.349999999999994,74.7,30.70665,22.905829999999998,0.0,0.0,79.54966887417218,3.0880480519480518,2.3035500033300034,0.0
Raft_b10_tps100,Raft,10,100,submitEvidence,SUBMIT,4,couchdb,2,5.355,9.07,60.0,73.2,29.700000000000003,13.83,136.0,0.0,79.54966887417218,2.9868131868131873,1.390829170829171,1.7096237096237097
