consensus,batch,tps,round_label,phase,role,cpu_avg_mean__n,cpu_avg_mean__mean,cpu_avg_mean__ci95_low,cpu_avg_mean__ci95_high,cpu_max_peak__n,cpu_max_peak__mean,cpu_max_peak__ci95_low,cpu_max_peak__ci95_high,mem_avg_mb_mean__n,mem_avg_mb_mean__mean,mem_avg_mb_mean__ci95_low,mem_avg_mb_mean__ci95_high,mem_max_mb_peak__n,mem_max_mb_peak__mean,mem_max_mb_peak__ci95_low,mem_max_mb_peak__ci95_high,traffic_in_mb_sum__n,traffic_in_mb_sum__mean,traffic_in_mb_sum__ci95_low,traffic_in_mb_sum__ci95_high,traffic_out_mb_sum__n,traffic_out_mb_sum__mean,traffic_out_mb_sum__ci95_low,traffic_out_mb_sum__ci95_high,traffic_in_mbps__n,traffic_in_mbps__mean,traffic_in_mbps__ci95_low,traffic_in_mbps__ci95_high,traffic_out_mbps__n,traffic_out_mbps__mean,traffic_out_mbps__ci95_low,traffic_out_mbps__ci95_high,disk_write_mb_sum__n,disk_write_mb_sum__mean,disk_write_mb_sum__ci95_low,disk_write_mb_sum__ci95_high,disk_write_mb_per_s__n,disk_write_mb_per_s__mean,disk_write_mb_per_s__ci95_low,disk_write_mb_per_s__ci95_high,disk_read_b_sum__n,disk_read_b_sum__mean,disk_read_b_sum__ci95_low,disk_read_b_sum__ci95_high
SmartBFT,300,150,submitEvidence,SUBMIT,peer,5.0,6.191999999999999,5.689923734653787,6.694076265346212,5.0,13.712,12.227750911125764,15.196249088874236,5.0,219.4,214.9584,223.8416,5.0,283.0,276.91808872146265,289.08191127853735,5.0,310.76000000000005,310.08800155238276,311.43199844761733,5.0,446.5,445.9448,447.0552,5.0,40.04818656302054,39.58544005418228,40.51093307185881,5.0,57.54097323709051,56.93027112445949,58.151675349721536,5.0,147.4,147.4,147.4,5.0,2.3744413103831206,2.351289467195562,2.397593153570679,5.0,0.0,0.0,0.0
SmartBFT,300,200,submitEvidence,SUBMIT,peer,5.0,5.933999999999999,5.472661705625903,6.3953382943740955,5.0,17.264000000000003,13.73148573479795,20.796514265202056,5.0,349.6,330.6173555646217,368.58264443537837,5.0,827.6,740.7302704634118,914.4697295365883,5.0,403.6,401.71722519668447,405.4827748033156,5.0,583.8800000000001,582.2088572226169,585.5511427773833,5.0,42.1658974969793,40.761179392983415,43.57061560097518,5.0,60.9993061867209,59.05303943975913,62.94557293368267,5.0,199.92000000000002,199.69792,200.14208000000002,5.0,2.6106953384960994,2.5318727031860657,2.689517973806133,5.0,0.0,0.0,0.0
Raft,10,50,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.004,-0.007103999999999999,0.015104,5.0,9.072,8.889622457249924,9.254377542750074,5.0,10.24,9.770535801578012,10.709464198421989,5.0,0.0015991999999999998,0.00017803537420303054,0.003020364625796969,5.0,0.0,0.0,0.0,5.0,0.0002057685723793677,2.2858604144973337e-05,0.00038867854061376203,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.008,-0.005599567051932203,0.0215995670519322,5.0,8.925333333333333,8.860125230551205,8.99054143611546,5.0,9.5,9.11544633997321,9.88455366002679,5.0,0.00028859999999999997,-0.0005125535999999998,0.0010897535999999997,5.0,0.0,0.0,0.0,5.0,2.8874417985012482e-05,-5.128096634138214e-05,0.0001090298023114071,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,10,150,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.014000000000000002,-0.0026559999999999986,0.030656000000000003,5.0,8.887333333333334,8.783820002756489,8.99084666391018,5.0,9.14,8.974600711005156,9.305399288994845,5.0,0.00114876,-0.00011607034437068151,0.0024135903443706815,5.0,0.0,0.0,0.0,5.0,9.358678429269266e-05,-9.756136688019904e-06,0.00019692970527340523,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,10,200,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.026000000000000002,0.0192002164740339,0.0327997835259661,5.0,8.908,8.833248185026864,8.982751814973135,5.0,9.228,9.054327973282971,9.401672026717028,5.0,0.00103236,-0.0006990985837854306,0.0027638185837854305,5.0,0.0,0.0,0.0,5.0,0.00019780914326877837,-0.00016011327517928797,0.0005557315617168448,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.006,-0.005103999999999999,0.017104,5.0,9.097999999999999,9.014586447826373,9.181413552173625,5.0,10.597999999999999,10.095981295264806,11.100018704735191,5.0,0.0007212,-0.0001745173421604829,0.001616917342160483,5.0,0.0,0.0,0.0,5.0,9.26976638935108e-05,-2.2478917166441316e-05,0.00020787424495346293,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,100,100,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,9.267333333333331,9.165110172278705,9.369556494387957,5.0,10.66,10.242675692536368,11.077324307463632,5.0,0.00124136,0.00026959286110512593,0.002213127138894874,5.0,0.0,0.0,0.0,5.0,0.00015986000466278102,3.477225099961348e-05,0.00028494775832594855,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,100,150,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.002,-0.0035519999999999996,0.007552,5.0,9.134666666666666,9.003785143882805,9.265548189450527,5.0,10.386,9.592063999999999,11.179936,5.0,0.00047212,1.1518517670567783e-05,0.0009327214823294323,5.0,0.0,0.0,0.0,5.0,6.076130860632982e-05,1.487184736872197e-06,0.00012003543247578744,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,100,200,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.002,-0.0035519999999999996,0.007552,5.0,9.095333333333333,8.969182195083304,9.221484471583361,5.0,10.026000000000002,9.357589003848682,10.694410996151321,5.0,0.000504,-9.561599999999997e-05,0.001103616,5.0,0.0,0.0,0.0,5.0,6.19579662449431e-05,-1.2146853575947e-05,0.0001360627860658332,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,300,50,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.004,-0.007103999999999999,0.015104,5.0,9.175999999999998,8.970721937724567,9.38127806227543,5.0,10.331999999999999,9.66331236274027,11.000687637259729,5.0,0.0007206000000000001,-0.000658433316313772,0.002099633316313772,5.0,0.0,0.0,0.0,5.0,9.38287387687188e-05,-8.516921371219857e-05,0.0002728266912496362,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,300,100,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,9.110666666666667,8.900157909207241,9.321175424126093,5.0,10.41,9.677640901196687,11.142359098803313,5.0,0.0011532,-4.797536038824877e-05,0.002354375360388249,5.0,0.0,0.0,0.0,5.0,0.00015034799000832635,-6.089107039751061e-06,0.00030678508705640376,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.004,-0.007103999999999999,0.015104,5.0,9.122,8.942843422443444,9.301156577556556,5.0,10.374,9.79517903650956,10.95282096349044,5.0,0.001056,0.0009893760000000001,0.001122624,5.0,0.0,0.0,0.0,5.0,0.0001359180899500278,0.00012735484548801002,0.00014448133441204557,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,9.216666666666665,9.075450977012702,9.357882356320628,5.0,10.66,10.291721983278936,11.028278016721064,5.0,0.00045872,-0.00024618842006897195,0.0011636284200689721,5.0,0.0,0.0,0.0,5.0,5.904420743444397e-05,-3.176774051803712e-05,0.00014985615538692506,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.002,-0.0035519999999999996,0.007552,5.0,9.165333333333333,9.069143164133633,9.261523502533032,5.0,10.52,10.012667487341881,11.027332512658118,5.0,0.00028859999999999997,-0.0005125535999999999,0.0010897536,5.0,0.0,0.0,0.0,5.0,3.7109830282861886e-05,-6.590705858236268e-05,0.00014012671914808645,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.016,-0.012580669271379914,0.044580669271379915,5.0,8.915333333333333,8.860542972202119,8.970123694464547,5.0,9.196000000000002,9.125443712569327,9.266556287430676,5.0,0.002235,0.0015720995699020856,0.0028979004300979144,5.0,0.0,0.0,0.0,5.0,0.0002143723164029975,0.00015362725794065499,0.00027511737486534,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,10,150,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.026000000000000002,-0.006373444920181104,0.05837344492018111,5.0,8.9,8.840174498488429,8.959825501511572,5.0,9.220000000000002,9.176107586076865,9.26389241392314,5.0,0.0017207199999999998,-0.00028959452222278217,0.0037310345222227818,5.0,0.0,0.0,0.0,5.0,0.00036921066322442224,-0.00010886312639921933,0.0008472844528480637,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.006,-0.010656,0.022656000000000003,5.0,8.959999999999999,8.859824386023565,9.060175613976433,5.0,9.216000000000001,9.108629430028524,9.323370569971479,5.0,0.0031697999999999995,0.002585148828669402,0.003754451171330597,5.0,0.0,0.0,0.0,5.0,0.005179024070676795,0.0023582950086203356,0.007999753132733255,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,9.160666666666668,9.060260537911716,9.261072795421619,5.0,10.44,10.214476693887306,10.665523306112693,5.0,0.0005067200000000001,-6.464235216607555e-06,0.0010199042352166078,5.0,0.0,0.0,0.0,5.0,6.65570608985025e-05,-8.843757041018764e-07,0.00013399849750110688,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,100,100,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,9.136666666666667,9.009993974599452,9.263339358733882,5.0,10.620000000000001,10.177578401973864,11.062421598026138,5.0,0.000288,-0.00020158441386955932,0.0007775844138695593,5.0,0.0,0.0,0.0,5.0,3.719780183180683e-05,-2.6036462208432626e-05,0.00010043206587204629,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,100,150,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.01,-0.007556965569254842,0.02755696556925484,5.0,9.131333333333332,8.957562730137305,9.30510393652936,5.0,10.49,9.977378695721686,11.002621304278314,5.0,0.00116656,-0.0004412220663763584,0.0027743420663763584,5.0,0.0,0.0,0.0,5.0,0.00014964192870627432,-5.6956158737570195e-05,0.00035624001615011886,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,100,200,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.024,-0.020415999999999997,0.068416,5.0,8.918666666666667,8.813219259272165,9.024114074061169,5.0,9.236,9.072098415090032,9.39990158490997,5.0,0.0006486,-0.0002687827841816958,0.0015659827841816958,5.0,0.0,0.0,0.0,5.0,6.5815073935269e-05,-2.7562167500230908e-05,0.00015919231537076892,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,300,50,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.004,-0.007103999999999999,0.015104,5.0,9.060666666666668,8.913500843436166,9.20783248989717,5.0,10.35,9.784485805660017,10.915514194339982,5.0,0.000288,-0.00020158441386955932,0.0007775844138695593,5.0,0.0,0.0,0.0,5.0,3.7569384359401e-05,-2.6296757516457473e-05,0.00010143552623525948,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,300,100,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.004,-0.007103999999999999,0.015104,5.0,9.158666666666667,8.98467447059135,9.332658862741983,5.0,10.236,9.711519630018435,10.760480369981567,5.0,0.0009633200000000001,0.000208183999582948,0.0017184560004170524,5.0,0.0,0.0,0.0,5.0,0.00012527226244796004,2.8423860125319312e-05,0.00022212066477060078,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,300,150,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.006,-0.0007997835259661015,0.012799783525966103,5.0,9.154,9.01761453017112,9.29038546982888,5.0,10.66,10.302337419346111,11.017662580653889,5.0,0.0010092,-0.0003483626040261419,0.002366762604026142,5.0,0.0,0.0,0.0,5.0,0.00013118641697854695,-4.5277903852717044e-05,0.00030765073780981094,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,300,200,retrieveEvidenceAndLog,RETRIEVE,ca,5.0,0.0,0.0,0.0,5.0,0.02,-0.0032256823365859368,0.04322568233658594,5.0,8.940000000000001,8.800247093228403,9.0797529067716,5.0,9.508000000000001,8.465561175673125,10.550438824326877,5.0,0.0013926,-0.00046470532465229305,0.003249905324652293,5.0,0.0,0.0,0.0,5.0,0.00015362612073353205,-5.4027324642938945e-05,0.00036127956611000305,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,10,50,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,0.51,0.46545406505639375,0.5545459349436063,5.0,2.278,1.6803277802139371,2.875672219786063,5.0,71.12,70.69762815624145,71.54237184375856,5.0,72.1,71.90370715754261,72.29629284245738,5.0,9.497212000000001,9.45103854040326,9.543385459596742,5.0,10.304642000000001,10.304534342725727,10.304749657274275,5.0,1.2217127438269548,1.2150539922762618,1.228371495377648,5.0,1.325578170249584,1.3240605610464817,1.327095779452686,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,10,100,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,0.9029999999999999,0.7834707136137757,1.022529286386224,5.0,4.766,3.497012697456748,6.034987302543252,5.0,73.25999999999999,72.64959553605824,73.87040446394174,5.0,73.96000000000001,73.27663021313494,74.64336978686508,5.0,18.36558,18.255049177855554,18.47611082214445,5.0,20.305374,20.304934409202353,20.305813590797648,5.0,1.9721499707577017,1.7600001029801393,2.184299838535264,5.0,2.1797905795836803,1.9588340806324491,2.4007470785349114,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,10,150,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,0.861,0.7614503021802678,0.9605496978197322,5.0,5.39,4.083037501624473,6.696962498375527,5.0,76.62,74.67749412397286,78.56250587602715,5.0,77.84,75.57521949284262,80.10478050715739,5.0,26.468786,26.40133583782255,26.536236162177453,5.0,30.068306,29.999795086778683,30.136816913221317,5.0,2.1591516079074937,2.05674528024238,2.2615579355726076,5.0,2.452940070853595,2.3304226947246063,2.5754574469825835,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,10,200,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,1.1800000000000002,1.0165339017410646,1.3434660982589357,5.0,7.446000000000001,7.0002293702631375,7.891770629736864,5.0,79.21000000000001,77.6156718801953,80.80432811980472,5.0,81.92,80.44479692841969,83.39520307158031,5.0,35.348472,35.1231833846044,35.5737606153956,5.0,40.208110000000005,40.12020166546018,40.29601833453983,5.0,7.788293075113316,5.777010186482379,9.799575963744253,5.0,8.855636437449045,6.586500036261981,11.124772838636108,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,100,50,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,0.532,0.49308646014559976,0.5709135398544003,5.0,2.4699999999999998,1.9867048577111497,2.95329514228885,5.0,71.3,71.06774317663414,71.53225682336586,5.0,72.12,71.91600649422102,72.32399350577899,5.0,9.562944,9.546754346104267,9.579133653895733,5.0,10.304674,10.304612175544515,10.304735824455486,5.0,1.2286386720798668,1.2266773633645656,1.230599980795168,5.0,1.3239362869883529,1.322068821180957,1.3258037527957487,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,100,100,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,0.976,0.9318014070812203,1.0201985929187796,5.0,3.1740000000000004,2.209181241840728,4.138818758159273,5.0,72.64,71.94129673709078,73.33870326290922,5.0,73.69999999999999,72.81777339872343,74.58222660127655,5.0,18.865172,18.754130083743735,18.976213916256267,5.0,20.504738,20.504687266748732,20.504788733251267,5.0,2.429316808792673,2.4156194847170385,2.4430141328683073,5.0,2.640450260249792,2.638587223408128,2.642313297091456,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,100,150,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,1.6049999999999998,1.5003002609363325,1.709699739063667,5.0,5.401999999999999,4.641588788888537,6.162411211111461,5.0,75.8,74.65964163527424,76.94035836472575,5.0,77.7,76.59307543888484,78.80692456111517,5.0,27.524822,27.28602170432875,27.76362229567125,5.0,30.524664,30.42082670842177,30.62850129157823,5.0,3.542745239489173,3.510753361415579,3.574737117562767,5.0,3.928853499877847,3.9142561822749817,3.943450817480712,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,100,200,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,2.3600000000000003,2.251860635844296,2.4681393641557046,5.0,8.047999999999998,7.143458386460853,8.952541613539143,5.0,81.88,80.97876143535687,82.78123856464312,5.0,84.22,83.18354405091195,85.25645594908805,5.0,33.405116,33.127672697153415,33.682559302846585,5.0,39.484898,39.38098562555383,39.58881037444617,5.0,4.118098989703012,3.9367873947955174,4.299410584610506,5.0,4.8671703125544905,4.676853957718079,5.057486667390902,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,300,50,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,0.567,0.5466006494221016,0.5873993505778983,5.0,2.7619999999999996,2.3933664318269425,3.1306335681730566,5.0,70.75999999999999,70.21637158867475,71.30362841132523,5.0,71.67999999999999,71.22895338777461,72.13104661222538,5.0,9.564712,9.555883838141453,9.573540161858547,5.0,10.304458,10.304333110848255,10.304582889151746,5.0,1.2492366913810318,1.2402241320138896,1.258249250748174,5.0,1.345854781231281,1.3360481772564998,1.3556613852060624,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,300,100,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,1.0539999999999998,1.0153846525847556,1.092615347415244,5.0,3.7920000000000003,2.9917894098776254,4.5922105901223755,5.0,73.86,72.5717744756449,75.1482255243551,5.0,75.32000000000001,73.43640677682257,77.20359322317745,5.0,18.884822000000003,18.82918135190796,18.940462648092048,5.0,20.504446,20.50437710149192,20.504514898508084,5.0,2.463544586178185,2.4569718902531523,2.4701172821032173,5.0,2.6748314489925056,2.668303969037864,2.681358928947147,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,300,150,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,1.671,1.5462806500337658,1.7957193499662343,5.0,5.874,5.047208582376426,6.700791417623574,5.0,78.50999999999999,77.85985866644243,79.16014133355755,5.0,80.9,80.29817754113029,81.50182245886973,5.0,27.505097999999997,27.380966974140406,27.629229025859587,5.0,30.504732,30.504638107160318,30.504825892839683,5.0,3.5402008660077735,3.5241635906924196,3.5562381413231274,5.0,3.926285906585231,3.9247748366566646,3.9277969765137972,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
Raft,300,200,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,2.4959999999999996,2.307344298108962,2.684655701891037,5.0,8.542000000000002,7.483786760967339,9.600213239032664,5.0,78.66,70.44175057414293,86.87824942585706,5.0,85.34,82.62774713391248,88.05225286608753,5.0,34.624790000000004,33.7718556331906,35.47772436680941,5.0,39.944686,39.62100888822315,40.26836311177684,5.0,4.44378585282531,4.306970687750808,4.580601017899812,5.0,5.126270083666114,5.053115991590121,5.199424175742107,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,10,50,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,0.5349999999999999,0.49453319384977357,0.5754668061502263,5.0,2.738,2.3434172077953725,3.1325827922046274,5.0,71.15,70.65341402355685,71.64658597644316,5.0,71.96000000000001,71.45878015043297,72.46121984956704,5.0,9.480824,9.413748319828562,9.547899680171438,5.0,10.304716,10.304627952211522,10.30480404778848,5.0,1.2201157899500832,1.2091898987306904,1.231041681169476,5.0,1.326136375374376,1.3230799851553792,1.3291927655933728,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,10,100,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,0.8299999999999998,0.6689082631541889,0.9910917368458108,5.0,4.618,2.5516712025275363,6.684328797472464,5.0,74.09,73.48913866358369,74.69086133641632,5.0,75.12,73.76174430448462,76.47825569551539,5.0,18.006978,17.88335205988403,18.13060394011597,5.0,20.146078,20.078678432498197,20.2134775675018,5.0,1.7312092509575354,1.537841540373651,1.9245769615414199,5.0,1.936519849725229,1.7266083652531963,2.1464313341972616,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,10,150,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,0.982,0.9136348353033505,1.0503651646966494,5.0,6.546000000000001,5.535040407248639,7.5569595927513635,5.0,79.06,78.39376,79.72624,5.0,81.72,79.96562070965255,83.47437929034744,5.0,25.769254,25.628140083483366,25.910367916516634,5.0,29.888600000000004,29.7847055996419,29.992494400358108,5.0,4.859988699978789,3.481539755070529,6.23843764488705,5.0,5.637271303018976,4.037134164227781,7.237408441810172,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,10,200,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,1.568,1.33193388268538,1.8040661173146202,5.0,12.250000000000002,9.708011479616797,14.791988520383207,5.0,76.5,67.68428760904713,85.31571239095287,5.0,103.32000000000001,90.88723841303148,115.75276158696853,5.0,33.628094,33.27231185949292,33.98387614050707,5.0,39.60719400000001,39.35852311598428,39.85586488401573,5.0,56.33193199107685,21.295007144557005,91.3688568375967,5.0,66.30906689404006,25.287391696891532,107.33074209118858,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,100,50,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,0.54,0.49721896681939537,0.5827810331806047,5.0,2.354,1.97109308627814,2.7369069137218602,5.0,71.02000000000001,70.81600649422103,71.22399350577899,5.0,71.97999999999999,71.6836043077236,72.27639569227638,5.0,9.552624,9.536475042370284,9.568772957629715,5.0,10.30449,10.304411482863017,10.304568517136982,5.0,1.2542713030282862,1.2511706617302625,1.2573719443263098,5.0,1.352991539966722,1.3514666059234852,1.354516474009959,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,100,100,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,1.0659999999999998,1.0104106433208657,1.121589356679134,5.0,3.242,2.3014151662375157,4.182584833762484,5.0,72.86,72.09546520707033,73.62453479292967,5.0,74.17999999999999,72.987935046065,75.37206495393498,5.0,18.704532,18.580487910509063,18.828576089490937,5.0,20.464422,20.39638788714614,20.532456112853858,5.0,2.4166095062114907,2.399772270960389,2.4334467414625927,5.0,2.643984473472107,2.634196087581128,2.653772859363086,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,100,150,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,1.9099999999999997,1.8105858625747824,2.009414137425217,5.0,5.96,5.35047990602442,6.56952009397558,5.0,78.22,76.51688384236424,79.92311615763576,5.0,81.3,79.5686125609789,83.03138743902109,5.0,26.424228,25.82126053717643,27.02719546282357,5.0,30.183842399999996,29.930875955243394,30.436808844756598,5.0,3.382439756401999,3.2930107390243086,3.4718687737796894,5.0,3.8635949493659085,3.815857150657809,3.911332748074008,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SmartBFT,100,200,retrieveEvidenceAndLog,RETRIEVE,chaincode,5.0,1.891,1.7025486479326826,2.0794513520673172,5.0,8.656,7.579441573487069,9.732558426512933,5.0,70.14000000000001,69.67259215924422,70.60740784075581,5.0,98.64,96.27045999535774,101.00954000464226,5.0,32.006128000000004,31.7909296171079,32.22132638289211,5.0,38.945744000000005,38.70377246808574,39.18771553191427,5.0,3.1959482720234043,3.0868637703996935,3.305032773647115,5.0,3.8889289124566973,3.754823221864368,4.023034603049027,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
