scenario,rep,scope,phase,mode,consensus,batch,tps,k_fault,fault_family,fault_nodes,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,SourceFolder,role
Raft_b100_tps100_k0_unsplit_highimpact-nested,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer3.example.com,1.507586,3.8,188.787069,195.454566,52.9,5.3,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer4.example.com,1.628276,3.57,188.44357,199.963443,53.0,5.66,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer5.example.com,1.696897,4.3,199.670565,206.988902,53.9,53.0,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer6.example.com,1.468621,3.84,190.815522,197.446861,53.0,5.47,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer7.example.com,4.3,9.4,222.431896,254.174822,51.8,482.0,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer8.example.com,1.614483,4.23,190.048976,208.037478,53.1,5.38,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer9.example.com,1.481034,4.2,181.465116,204.996608,53.7,5.56,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,peer0.org1.example.com,7.843103,27.41,322.805929,397.305446,61.0,10.0,0.0,53.9,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,peer
Raft_b100_tps100_k0_unsplit_highimpact-nested,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,peer0.org2.example.com,31.674138,62.92,305.641825,339.109478,165.9,140.2,0.0,53.9,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,peer
Raft_b100_tps100_k0_unsplit_highimpact-nested,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,ORDERERS_AGG,1.841655,4.589,192.769489,208.40448,532.4,579.14,0.0,990.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderers_agg
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,ca_orderer,0.007586,0.21,10.0843,10.789847,0.0005,0.0,0.0,0.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,ca
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,ca_org1,0.0,0.0,10.89832,11.481907,0.0006,0.0,0.0,0.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,ca
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,ca_org2,0.006207,0.17,10.854208,10.989076,0.001,0.0,0.0,0.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,ca
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,couchdb0,27.272414,67.74,70.713434,89.695191,19.367,8.688,0.0,27.02,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,couchdb1,15.226552,50.35,69.985216,81.673585,16.677,5.998,0.0,27.11,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,16.221724,45.38,74.889298,81.589699,41.073,30.406,0.0,0.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.001724,0.01,52.756751,52.764344,0.008,0.00779,0.0,0.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer.example.com,1.966897,5.02,113.168107,195.244851,67.715,67.721,0.0,126.623,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer10.example.com,1.727931,5.18,111.603559,201.012019,67.039,6.426,0.0,126.623,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer2.example.com,1.69,4.08,111.031543,196.608,67.051,6.443,0.0,126.623,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer3.example.com,1.841034,4.12,116.268999,199.124582,67.635,67.578,0.0,126.623,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer4.example.com,1.907586,4.2,111.765546,212.75607,68.058,7.492,0.0,126.623,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer5.example.com,1.711379,4.19,107.006096,195.454566,67.649,6.994,0.0,126.623,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer6.example.com,1.622069,3.84,110.105904,197.237146,67.541,6.935,0.0,126.619,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer7.example.com,4.763103,9.37,146.883803,255.957402,64.65,548.99,0.0,126.623,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer8.example.com,1.752759,4.46,107.359358,182.557082,67.566,7.031,0.0,126.619,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer9.example.com,1.797586,4.29,111.581142,190.735974,67.047,6.462,0.0,126.615,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,peer0.org1.example.com,30.595862,59.15,224.844705,344.562074,202.093,191.043,0.0,64.794,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,peer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,peer0.org2.example.com,8.24,23.08,211.367611,308.491059,66.915,16.98,0.0,64.794,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,peer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,ORDERERS_AGG,2.078034,4.875,114.677406,202.668769,671.951,732.072,0.0,1266.214,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderers_agg
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,ca_orderer,0.001724,0.05,9.766799,10.716447,0.0007,0.0,0.0,0.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,ca
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,ca_org1,0.0,0.0,9.598303,11.114906,0.0011,0.0,0.0,0.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,ca
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,ca_org2,0.0,0.0,10.507816,11.10442,0.0007,0.0,0.0,0.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,ca
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,couchdb0,16.871379,54.6,60.41678,65.053655,9.5,13.0,0.0,22.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,couchdb1,21.783103,58.66,60.451853,67.245179,11.0,12.22,0.0,22.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.001034,0.01,78.286684,78.286684,0.0,0.0,0.0,0.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,14.155172,37.39,72.654746,79.544975,24.648,26.8455,0.0,0.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer.example.com,1.64931,3.41,187.499852,207.51319,52.9,5.33,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer10.example.com,1.714483,4.32,195.045983,214.119219,53.6,53.7,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer2.example.com,1.426897,3.05,191.610993,204.577178,53.1,5.41,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer3.example.com,1.712414,3.62,181.038454,198.705152,52.9,5.25,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer4.example.com,1.394138,3.28,189.92604,202.165453,52.7,5.37,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer5.example.com,1.667586,3.29,186.946638,201.746022,53.7,5.75,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer6.example.com,1.381724,3.43,185.261685,198.076006,52.9,5.28,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer7.example.com,4.073448,8.82,218.378607,236.139315,51.6,481.0,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer8.example.com,1.542759,4.04,189.43791,205.311181,53.9,5.65,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,orderer9.example.com,1.58,4.81,188.157924,197.342003,53.0,5.6,0.0,99.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,peer0.org1.example.com,7.513448,23.88,288.582578,313.209651,61.0,10.0,0.0,53.9,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,peer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,peer0.org2.example.com,27.073448,53.53,300.185614,339.214336,166.0,140.3,0.0,53.9,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,peer
Raft_b100_tps100_k0_unsplit_highimpact-nested,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,retrieveEvidenceAndLog,ORDERERS_AGG,1.814276,4.207,191.330409,206.569472,530.3,578.34,0.0,990.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderers_agg
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,ca_orderer,0.000345,0.01,10.40332,10.947133,0.0009,0.0,0.0,0.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,ca
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,ca_org1,0.0,0.0,11.071155,11.597251,0.0009,0.0,0.0,0.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,ca
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,ca_org2,0.000345,0.01,10.74248,10.90519,0.0013,0.0,0.0,0.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,ca
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,couchdb0,26.684138,68.31,71.426466,90.429194,19.368,8.687,0.0,26.92,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,couchdb1,13.86931,57.33,69.269654,83.697336,16.677,5.997,0.0,27.01,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,couchdb
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,15.915172,48.93,74.815174,82.103501,40.971,30.3044,0.0,0.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.002414,0.03,53.502325,53.519319,0.009,0.0078,0.0,0.0,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,chaincode
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer.example.com,1.767241,4.85,106.064909,184.129946,67.501,6.935,0.0,126.615,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer10.example.com,1.708276,4.29,112.9602,200.697446,67.347,6.724,0.0,126.623,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer2.example.com,2.022759,4.74,117.360242,208.876339,67.918,128.56,0.0,126.623,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer3.example.com,1.644138,3.91,107.139518,182.137651,67.548,6.83,0.0,126.623,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer4.example.com,1.762414,4.16,113.261394,196.18857,67.339,6.731,0.0,126.623,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer5.example.com,1.911034,4.87,111.69757,198.914867,67.43,6.723,0.0,126.623,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer6.example.com,1.771379,4.51,108.187733,184.863949,66.939,6.362,0.0,126.623,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer7.example.com,4.491379,8.99,143.821961,228.694426,64.61,549.9,0.0,126.623,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer8.example.com,2.047931,4.9,115.165464,217.369805,67.346,6.702,0.0,126.619,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
Raft_b100_tps100_k0_unsplit_highimpact-nested,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,0,highimpact-nested,,submitEvidence,orderer9.example.com,1.696897,4.65,107.273302,186.961101,67.738,7.114,0.0,126.623,Raft_b100_tps100_k0_unsplit_highimpact-nested_resource_metrics.csv,Raft_b100_tps100_k0_unsplit_highimpact-nested,orderer
