scenario,rep,scope,phase,mode,consensus,batch,tps,k_fault,fault_profile,fault_nodes,round_label,container,cpu_avg,cpu_max,mem_avg_mb,mem_max_mb,traffic_in_mb,traffic_out_mb,disc_read_b,disc_write_mb,SourceFile,SourceFolder,role
Raft_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,13.341,26.58,72.549925,77.668024,24.652,26.8494,0.0,0.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,chaincode
Raft_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer.example.com,0.555333,2.42,89.450523,188.429107,17.8,1.85,0.0,32.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer10.example.com,1.942333,5.12,179.292515,187.590246,54.9,7.09,0.0,98.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer2.example.com,0.455333,2.59,80.922105,170.079027,17.8,1.85,0.0,32.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer3.example.com,0.542667,3.36,88.006984,186.017382,17.9,17.9,0.0,32.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer4.example.com,1.632667,3.79,172.637553,187.695104,54.9,6.94,0.0,98.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer5.example.com,1.72,3.68,180.197786,190.421402,54.6,54.6,0.0,98.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer6.example.com,1.632333,4.09,175.835709,186.646528,54.5,38.43,0.0,98.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer7.example.com,3.785,8.05,193.832769,201.85088,51.9,340.0,0.0,98.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer8.example.com,1.813333,3.89,174.357217,185.70281,55.1,7.29,0.0,98.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer9.example.com,1.798,3.78,177.331678,182.557082,54.8,7.04,0.0,98.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,peer0.org1.example.com,6.373667,19.5,265.181375,281.542656,62.0,10.0,0.0,54.3,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,peer
Raft_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,peer0.org2.example.com,29.731667,57.05,256.118183,271.895757,165.8,140.2,0.0,54.3,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,peer
Raft_b100_tps100_k3_unsplit_high-impact,2,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,ORDERERS_AGG,1.5877,4.077,151.186484,186.698957,434.2,482.99,0.0,782.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderers_agg
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,ca_orderer,0.000313,0.01,9.365717,9.441378,0.0008,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,ca
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,ca_org1,0.000313,0.01,10.306322,10.354688,0.0013,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,ca
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,ca_org2,0.0,0.0,11.044782,11.135877,0.0009,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,ca
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,couchdb0,27.599688,66.53,65.555661,73.631007,19.466,8.857,0.0,31.02,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,couchdb
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,couchdb1,15.68125,54.07,62.539039,67.371008,16.776,6.087,0.0,31.11,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,couchdb
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,16.13,71.82,75.261542,94.319411,40.685,30.2216,0.0,0.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,chaincode
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.000313,0.01,53.110374,53.12086,0.009,0.0073,0.0,0.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,chaincode
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer.example.com,0.519375,3.34,34.645606,104.228454,21.2,21.4,0.0,38.6,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer10.example.com,1.529375,3.37,100.137042,169.764454,69.282,8.7,0.0,124.623,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer2.example.com,0.459375,2.77,33.201848,97.360282,21.2,2.48,0.0,38.6,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer3.example.com,0.451875,2.34,33.336525,97.161052,21.3,2.62,0.0,38.6,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer4.example.com,1.749375,4.19,103.716946,178.782208,69.559,69.603,0.0,124.623,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer5.example.com,1.699687,4.36,98.345943,164.73129,68.958,8.402,0.0,124.623,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer6.example.com,1.790625,4.11,96.199639,170.498458,69.073,8.519,0.0,124.623,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer7.example.com,3.957812,7.67,121.074156,202.899456,64.47,430.37,0.0,124.619,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer8.example.com,1.545625,4.16,96.721961,174.273331,68.891,8.348,0.0,124.623,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,orderer9.example.com,1.489062,3.31,102.184059,174.273331,69.573,49.421,0.0,124.619,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,peer0.org1.example.com,27.876875,51.05,209.308221,290.874982,202.101,190.074,0.0,65.394,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,peer
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,peer0.org2.example.com,6.745312,22.0,178.280858,264.660582,67.053,17.119,0.0,65.394,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,peer
Raft_b100_tps100_k3_unsplit_high-impact,3,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,ORDERERS_AGG,1.519219,3.962,81.956372,153.397232,543.506,609.863,0.0,988.153,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderers_agg
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,ca_orderer,0.0,0.0,9.549102,10.747904,0.0005,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,ca
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,ca_org1,0.005333,0.16,9.974754,10.789847,0.0,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,ca
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,ca_org2,0.005333,0.16,9.83795,10.873733,0.0,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,ca
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,couchdb0,16.750333,38.09,55.708746,57.629737,9.5,13.02,0.0,25.5,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,couchdb
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,couchdb1,22.502667,49.44,55.873722,57.755566,11.0,12.24,0.0,25.5,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,couchdb
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,dev-peer0.org1.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,0.002,0.02,76.283554,76.283904,0.0,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,chaincode
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,dev-peer0.org2.example.com-forensicContract_1.0-9176218e88396841943270b3841b38bec7d2ec350c25128904c5162f8c96fcce,13.393667,20.18,71.891069,77.321994,24.652,26.8483,0.0,0.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,chaincode
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer.example.com,0.535,2.81,89.663734,187.799962,18.0,17.9,0.0,32.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer10.example.com,1.58,3.43,179.498735,194.196275,54.9,6.85,0.0,98.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer2.example.com,0.451333,2.14,86.954912,180.250214,17.8,1.87,0.0,32.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer3.example.com,0.551667,3.01,80.555104,165.045862,17.8,1.91,0.0,32.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer4.example.com,1.826333,3.92,175.979015,182.661939,54.8,38.59,0.0,98.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer5.example.com,1.505333,3.44,175.321907,185.597952,54.6,6.65,0.0,98.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer6.example.com,1.806333,4.21,179.268048,184.863949,54.6,6.99,0.0,98.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer7.example.com,3.756333,7.31,195.038631,207.932621,51.1,340.0,0.0,98.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer8.example.com,1.853,4.61,177.268763,198.285722,54.6,7.09,0.0,98.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,orderer9.example.com,1.957,4.59,176.622141,191.155405,54.9,54.9,0.0,98.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderer
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,peer0.org1.example.com,6.462667,12.82,264.747964,285.31753,61.0,10.0,0.0,54.3,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,peer
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,peer0.org2.example.com,29.841,52.3,260.934642,275.985203,165.8,140.2,0.0,54.3,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,peer
Raft_b100_tps100_k3_unsplit_high-impact,3,RETRIEVE,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,retrieveEvidenceAndLog,ORDERERS_AGG,1.582233,3.947,151.617099,187.77899,433.1,482.75,0.0,782.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,orderers_agg
Raft_b100_tps100_k3_unsplit_high-impact,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,ca_orderer,0.004,0.12,9.656476,9.658434,0.002,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,ca
Raft_b100_tps100_k3_unsplit_high-impact,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,ca_org1,0.0,0.0,9.9038,9.9038,0.0016,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,ca
Raft_b100_tps100_k3_unsplit_high-impact,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,ca_org2,0.0,0.0,10.747904,10.747904,0.0016,0.0,0.0,0.0,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,ca
Raft_b100_tps100_k3_unsplit_high-impact,4,SUBMIT,UNSPLIT,unsplit,Raft,100,100,3,high-impact,orderer.example.com|orderer2.example.com|orderer3.example.com,submitEvidence,couchdb0,26.943333,62.28,66.057841,74.480353,19.466,8.777,0.0,30.82,Raft_b100_tps100_k3_unsplit_high-impact_resource_metrics.csv,Raft_b100_tps100_k3_unsplit_high-impact,couchdb
